timestamp;acidez_day_tank;clorofila;degomagem_enzimatica_sabao_ika;degomagem_enzimatica_spin_test;clarificacao_cor_vermelha;clarificacao_clorofila;desodorizacao_acidez;desodorizacao_sabao;desodorizacao_clorofila;desodorizacao_cor_amarela;desodorizacao_cor_vermelha
08/04/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/04/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/04/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/04/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/04/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/04/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 00:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 08:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/05/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 00:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 08:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/06/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 00:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 08:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/07/2020 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/08/2020 00:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/08/2020 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/08/2020 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/08/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/08/2020 08:00;0;0;0;0;0;0;0;0;0;0;0
08/08/2020 10:00;0;0;0;0;0;0;0;0;0;0;0
08/08/2020 12:00;0;0;0;0;0;0;0;0;0;0;0
08/08/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
08/08/2020 16:00;0;0;0;0;6,8;105;0,03;1,1;56;9,2;0,9
08/08/2020 18:00;0;0;0;0;7,4;111;0,05;2,8;76;9,4;0,9
08/08/2020 20:00;0;0;0;0;8,8;115;0,05;17;88;9,8;1,1
08/08/2020 22:00;0;0;0;0;7,4;114;0,03;6,6;89;9,9;0,9
08/09/2020 00:00;1,2;652;732;0;7,4;83;0,04;1,3;40;9,5;0,9
08/09/2020 02:00;0;0;0;0;7,6;105;0,04;1,2;55;9,9;0,9
08/09/2020 04:00;0;0;0;0;5,8;108;0,03;0,91;23;8,8;0,9
08/09/2020 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
08/09/2020 08:00;0,92;685;678;0;7;87;0,03;1,2;34;9,9;1,1
08/09/2020 10:00;0;0;0;0;7,6;76;0,03;0,6;46;9,3;0,9
08/09/2020 12:00;0;0;0;0;7;67;0,03;0,5;22;9,8;1
08/09/2020 14:00;0;0;0;0;7,1;78;0,03;0,9;22;9,2;1
08/09/2020 16:00;0,89;647;784;0;7,4;102;0,03;1,1;42;9,7;0,9
08/09/2020 18:00;0;0;0;0;6,8;112;0,03;1,2;56;9,5;0,9
08/09/2020 20:00;0;0;0;0;7,8;118;0,03;1,1;52;9,1;0,9
08/09/2020 22:00;0;0;0;0;7,1;105;0,04;1,4;48;9,8;1
08/10/2020 00:00;1,15;690;740;0,1;7;117;0,03;0,9;46;8,3;0,8
08/10/2020 02:00;0;0;0;0;7,2;100;0,03;1,7;51;8,4;0,8
08/10/2020 04:00;0;0;0;0;7,6;98;0,03;1,5;62;9;0,8
08/10/2020 06:00;0;No events found,;0;0;7,5;100;0,03;1,5;38;8,3;0,9
08/10/2020 08:00;1,17;681;721;0;7,1;108;0,03;1,6;58;9;0,8
08/10/2020 10:00;0;0;0;0;6,5;103;0,03;1,5;48;8,4;0,9
08/10/2020 12:00;0;0;0;0;7,2;100;0,03;1,5;53;8,7;0,8
08/10/2020 14:00;0;0;0;0;7;105;0,03;1,4;40;8,5;0,8
08/10/2020 16:00;0,98;674;621;0;7,7;103;0,04;1,5;55;9;0,9
08/10/2020 18:00;0;0;0;0;6,9;108;0,04;1,3;45;8,8;0,9
08/10/2020 20:00;0;0;0;0;7,8;107;0,03;1,4;55;9,1;1,1
08/10/2020 22:00;0;0;0;0;8,8;110;0,04;1,5;65;9,8;0,8
08/11/2020 00:00;1,35;639;779;0;6,4;113;0,03;0,9;57;8,5;1,1
08/11/2020 02:00;0;0;0;0;6,7;107;0,02;0,91;67;7,9;0,9
08/11/2020 04:00;0;0;0;0;7,3;107;0,03;1,2;54;7,6;0,8
08/11/2020 06:00;0;No events found,;0;0;7,2;113;0,03;1,17;54;7,6;0,9
08/11/2020 08:00;0,85;555;705;0;6,7;128;0,03;0,8;52;8,2;0,8
08/11/2020 10:00;0;0;0;0;7,6;82;0,03;1,3;33;7,5;0,9
08/11/2020 12:00;0;0;0;0;7,5;89;0,03;0,9;36;7,5;0,8
08/11/2020 14:00;0;0;0;0;7,1;105;0,03;1,5;45;8,1;0,8
08/11/2020 16:00;0,95;505;707;0;7;99;0,03;0,6;63;8,4;0,9
08/11/2020 18:00;0;0;0;0;7,2;97;0,03;0,6;50;7,4;0,9
08/11/2020 20:00;0;0;0;0;7,3;103;0,03;0,6;51;7,5;0,9
08/11/2020 22:00;0;No events found,;0;0;7,2;95;0,03;1,2;42;7,6;1
08/12/2020 00:00;0;601;785;0;7,5;93;0,03;1,1;48;7,3;0,9
08/12/2020 02:00;0;No events found,;0;0;7,1;92;0,03;1,4;48;7,3;0,9
08/12/2020 04:00;0;No events found,;0;0;7,6;95;0,03;0,9;55;7,8;0,9
08/12/2020 06:00;0;No events found,;0;0;8,1;98;0,03;1,6;62;7,4;1,2
08/12/2020 08:00;0,72;581;682;0;7,4;83;0,03;1,4;53;7,3;0,9
08/12/2020 10:00;0;0;0;0;7,5;86;0,03;0,8;56;8,6;0,9
08/12/2020 12:00;0;0;0;0;7,2;85;0,03;0,9;46;8,8;0,9
08/12/2020 14:00;0;0;0;0;7,6;93;0,03;0,9;63;8,7;0,9
08/12/2020 16:00;0,89;587;573;0;7,2;104;0,03;1,2;50;8,5;0,9
08/12/2020 18:00;0;0;0;0;7,4;101;0,03;1,2;58;8,1;0,9
08/12/2020 20:00;0;0;0;0;7,2;115;0,03;0,9;54;8,4;0,9
08/12/2020 22:00;0;No events found,;0;0;7,6;96;0,03;0,9;74;8,8;0,9
8/13/2020 0:00;0;625;674;0;7,4;105;0,04;0,9;64;8,4;0,9
8/13/2020 2:00;0;No events found,;0;0;7,8;113;0,04;0,9;46;8,9;0,9
8/13/2020 4:00;0;No events found,;0;0;7,1;98;0,03;1,1;55;9,1;1
8/13/2020 6:00;0;No events found,;0;0;7,8;83;0,03;1,2;44;8,1;1,2
8/13/2020 8:00;0,65;637;678;0;8;82;0,03;0,9;54;9,9;1
8/13/2020 10:00;0;0;0;0;7,6;96;0,03;0,7;34;9;0,9
8/13/2020 12:00;0;0;0;0;7,4;108;0,03;0,8;74;9,4;0,9
8/13/2020 14:00;0;0;0;0;7,3;104;0,03;0,9;68;9,1;0,9
8/13/2020 16:00;0,92;615;614;0;7,5;122;0,03;1,1;56;8,5;0,9
8/13/2020 18:00;0;0;0;0;7,7;141;0,03;0,6;53;7,9;0,9
8/13/2020 20:00;0;0;0;0;7,9;174;0,03;0,8;69;9,9;1,1
8/13/2020 22:00;0;0;0;0;8;181;0,04;0,9;97;11;1,1
8/14/2020 0:00;0,89;624;687;0;8,1;189;0,04;1,6;148;10;1,1
8/14/2020 2:00;0;0;0;0;8;198;0,04;2,2;133;9,4;1
8/14/2020 4:00;0;0;0;0;7,5;118;0,04;1,8;121;9,5;0,9
8/14/2020 6:00;0;No events found,;0;0;7,3;93;0,03;1,3;73;9,8;0,9
8/14/2020 8:00;0,73;579;703;0;7,7;81;0,03;1,4;59;9,4;0,9
8/14/2020 10:00;0;0;0;0;7,9;95;0,03;0,9;39;9,1;0,9
8/14/2020 12:00;0;0;0;0;7,5;100;0,04;0,9;39;8,8;0,9
8/14/2020 14:00;0;0;0;0;7,1;104;0,03;0,9;40;8,5;0,9
8/14/2020 16:00;1,01;545;780;0;7,2;99;0,03;0,9;65;8,7;0,9
8/14/2020 18:00;0;0;0;0;7,9;97;0,03;0,9;43;8,1;0,8
8/14/2020 20:00;0;0;0;0;7,9;127;0,03;1,5;41;8,9;0,9
8/14/2020 22:00;0;0;0;0;7,7;143;0,04;1,5;63;9,5;0,9
8/15/2020 0:00;1,05;563;681;0;8,3;168;0,04;1,2;70;9,1;0,9
8/15/2020 2:00;0;0;0;0;7,6;176;0,04;1,1;86;9,5;0,9
8/15/2020 4:00;0;0;0;0;7,8;114;0,04;0,6;90;9,1;1
8/15/2020 6:00;0;No events found,;0;0;7,6;87;0,03;0,6;62;9,9;1,2
8/15/2020 8:00;0,88;537;679;0;7,8;90;0,04;0,9;43;8,7;1
8/15/2020 10:00;0;0;0;0;7,9;84;0,04;1,2;34;7,8;1
8/15/2020 12:00;0;0;0;0;7,9;69;0,04;0,9;39;8,4;1
8/15/2020 14:00;0;0;0;0;8,1;70;0,04;1,2;27;8,3;0,9
8/15/2020 16:00;0,71;509;696;0;7,8;78;0,03;0,9;18;9,9;0,9
8/15/2020 18:00;0;0;0;0;7,7;74;0,04;0,9;22;9;0,8
8/15/2020 20:00;0;0;0;0;7,7;60;0,04;1,2;27;8,5;0,8
8/15/2020 22:00;0;0;0;0;8,6;77;0,04;1,5;23;8,4;0,8
8/16/2020 0:00;0,9;519;647;0;8,1;75;0,04;1,2;24;8,9;0,9
8/16/2020 2:00;0;0;0;0;7,9;70;0,04;0,8;30;9,2;0,9
8/16/2020 4:00;0;0;0;0;8,1;78;0,04;1,2;30;8,8;0,9
8/16/2020 6:00;0;No events found,;0;0;8,1;85;0,04;0,9;26;9;0,9
8/16/2020 8:00;0,92;621;724;0;8,5;95;0,04;1,2;38;9,5;0,9
8/16/2020 10:00;0;0;0;0;8,6;98;0,04;1,6;41;9,2;1,1
8/16/2020 12:00;0;0;0;0;7,4;93;0,04;1,4;33;8,9;0,9
8/16/2020 14:00;0;0;0;0;8,4;90;0,03;1,4;29;9,4;1,1
8/16/2020 16:00;1,01;500;699;0;7,9;88;0,03;1,5;34;8,5;0,9
8/16/2020 18:00;0;0;0;0;7,7;111;0,03;2,1;36;8,7;0,9
8/16/2020 20:00;0;0;0;0;7,8;93;0,03;1,5;70;8,7;0,9
8/16/2020 22:00;0;0;0;0;7,8;95;0,03;1,8;46;8,9;1
8/17/2020 0:00;0,97;457;722;0;7,6;104;0,03;1,8;48;8,7;0,9
8/17/2020 2:00;0;0;0;0;7,6;107;0,04;0,9;48;9,4;1,1
8/17/2020 4:00;0;0;0;0;7,6;97;0,04;0,8;56;9,3;1
8/17/2020 6:00;0;No events found,;0;0;7,7;102;0,03;1,2;48;8,9;0,9
8/17/2020 8:00;0,89;466;620;0;7,8;106;0,04;1,2;47;9,1;1
8/17/2020 10:00;0;0;0;0;7,9;108;0,03;1,5;38;9,2;0,9
8/17/2020 12:00;0;0;0;0;8,1;100;0,04;1,4;44;9,6;0,9
8/17/2020 14:00;0;0;0;0;7,6;104;0,03;1,1;38;9,6;1,1
8/17/2020 16:00;0,92;620;635;0;7,8;98;0,04;1,4;62;9,1;1
8/17/2020 18:00;0;0;0;0;8,3;86;0,03;1,1;36;9,1;0,9
8/17/2020 20:00;0;0;0;0;8;90;0,04;0,9;37;8,7;0,9
8/17/2020 22:00;0;0;0;0;7,6;92;0,04;0,9;34;8,9;0,9
8/18/2020 0:00;1,2;428;625;0;7,6;91;0,03;0,85;53;12;1,3
8/18/2020 2:00;0;0;0;0;7,5;95;0,03;0,86;42;9,4;0,9
8/18/2020 4:00;0;0;0;0;0;0;0;0;0;0;0
8/18/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
8/18/2020 8:00;1,29;486;508,8;0,1;7,4;44;0,04;0,8;44;7,4;0,8
8/18/2020 10:00;0;0;0;0;7,4;45;0,04;0,8;26;12;1,2
8/18/2020 12:00;0;0;0;0;7,6;64;0,05;0,8;13;9,9;1,1
8/18/2020 14:00;0;0;0;0;7,7;62;0,05;0,8;27;9,7;1,1
8/18/2020 16:00;0,85;496;546;0;7,9;76;0,04;0,9;26;9,8;1
8/18/2020 18:00;0;0;0;0;7,6;81;0,04;0,8;28;9,1;0,9
8/18/2020 20:00;0;0;0;0;7,6;89;0,04;0,9;30;9,1;1
8/18/2020 22:00;0;0;0;0;7,6;103;0,04;0,9;28;9;0,9
8/19/2020 0:00;1,28;531;840;0;7,5;101;0,03;0,8;41;8,8;0,9
8/19/2020 2:00;0;0;0;0;7,1;107;0,04;0,83;42;8,9;0,9
8/19/2020 4:00;0;0;0;0;7,1;116;0,04;0,77;42;9,5;1,3
8/19/2020 6:00;0;No events found,;0;0;7,3;107;0,03;0,83;58;9,9;1,1
8/19/2020 8:00;1,23;555;422;0,1;7,2;107;0,04;0,8;54;8,8;0,9
8/19/2020 10:00;0;0;0;0;7,6;116;0,04;1,1;68;7,9;0,9
8/19/2020 12:00;0;0;0;0;7;85;0,04;0,8;56;8,7;0,9
8/19/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
8/19/2020 16:00;0,83;525;620;0;7,1;83;0,04;0,7;14;7,4;0,8
8/19/2020 18:00;0;0;0;0;7,3;93;0,04;0,8;25;8,3;0,9
8/19/2020 20:00;0;0;0;0;6,8;165;0,04;0,9;41;8,8;0,9
8/19/2020 22:00;0;0;0;0;6,9;123;0,04;0,9;80;7,8;0,8
8/20/2020 0:00;1;531;646;0,1;7;141;0,03;0,86;67;8,9;1,1
8/20/2020 2:00;0;0;0;0;6,7;105;0,03;1,13;75;8,5;0,8
8/20/2020 4:00;0;0;0;0;0;0;0;0;0;0;0
8/20/2020 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
8/20/2020 8:00;1,17;539;339,1;0,2;7;87;0,04;0,8;91;8,9;0,9
8/20/2020 10:00;0;0;0;0;7,6;88;0,04;0,8;80;9,4;1
8/20/2020 12:00;0;0;0;0;6,7;120;0,04;1,4;56;8,6;0,9
8/20/2020 14:00;0;0;0;0;6,7;107;0,04;1,4;69;9;0,9
8/20/2020 16:00;1,04;515;664;0,1;7,4;97;0,03;0,8;45;8,5;0,9
8/20/2020 18:00;0;0;0;0;0;0;0,03;0,8;39;8,3;0,9
8/20/2020 20:00;0;0;0;0;7,7;103;0,03;1,8;41;8,2;0,8
8/20/2020 22:00;0;0;0;0;8,1;117;0,03;1,8;37;9;1,1
8/21/2020 0:00;0,84;531;0,9;0;8,3;119;0,03;0,9;74;14;1,5
8/21/2020 2:00;0;0;0;0;7,6;107;0,03;0,9;49;8,9;0,8
8/21/2020 4:00;0;0;0;0;7,6;117;0,04;1,2;54;8,3;0,7
8/21/2020 6:00;0;No events found,;0;0;7,5;106;0,04;0,9;62;8,8;0,7
8/21/2020 8:00;1,21;558;383,2;0,1;7,6;108;0,04;0,8;52;8,1;0,6
8/21/2020 10:00;0;0;0;0;7,4;104;0,05;0,8;52;8,5;0,9
8/21/2020 12:00;0;0;0;0;7,6;97;0,04;0,8;50;8,6;0,9
8/21/2020 14:00;0;0;0;0;7,7;98;0,03;0,8;54;8,7;0,9
8/21/2020 16:00;0,92;579;678;0;7,6;117;0,03;1,2;45;8,9;0,9
8/21/2020 18:00;0;0;0;0;7,6;110;0,03;1,7;89;9,4;0,9
8/21/2020 20:00;0;0;0;0;7,7;116;0,03;1,4;54;8,8;0,9
8/21/2020 22:00;0;0;0;0;7,7;118;0,03;0,8;53;9;0,9
8/22/2020 0:00;0,85;585;596;0,1;7,4;116;0,03;1,1;56;8;0,5
8/22/2020 2:00;0;0;0;0;7,7;105;0,03;1;53;7,9;0,7
8/22/2020 4:00;0;0;0;0;7,8;115;0,04;0,9;47;8,4;0,6
8/22/2020 6:00;0;No events found,;0;0;7,7;112;0,03;1;48;8,4;0,6
8/22/2020 8:00;1,14;603;712;0;7,8;99;0,03;1,04;57;9,3;0,9
8/22/2020 10:00;0;0;0;0;7,8;108;0,03;0,81;44;8,8;0,9
8/22/2020 12:00;0;0;0;0;7,1;95;0,03;0,8;22;7,5;0,8
8/22/2020 14:00;0;0;0;0;7,1;75;0,03;0,85;39;7,6;0,5
8/22/2020 16:00;1,08;610;704;0;8,3;76;0,03;1,7;21;8,4;0,9
8/22/2020 18:00;0;0;0;0;8,1;98;0,04;1,2;21;13;1,3
8/22/2020 20:00;0;0;0;0;8,1;99;0,04;1,2;36;10;1
8/22/2020 22:00;0;0;0;0;8,1;106;0,03;1,1;36;9,6;0,9
8/23/2020 0:00;0,87;632;676;0,1;8,1;117;0,03;1,1;36;9;0,9
8/23/2020 2:00;0;0;0;0;7,9;112;0,04;1,5;42;8,7;0,8
8/23/2020 4:00;0;0;0;0;8,1;100;0,04;2;48;8,5;0,7
8/23/2020 6:00;0;No events found,;0;0;7,5;109;0,04;2;52;7,6;0,5
8/23/2020 8:00;1,15;619;697;0;7,4;102;0,03;1,17;57;9,6;0,9
8/23/2020 10:00;0;0;0;0;7,6;110;0,03;1,05;40;8,3;0,7
8/23/2020 12:00;0;0;0;0;7,6;106;0,03;1,19;34;8,4;0,8
8/23/2020 14:00;0;0;0;0;7,6;105;0,03;0,8;37;8,4;0,8
8/23/2020 16:00;1,27;603;472,6;0,1;8;74;0,04;0,8;38;9,5;0,9
8/23/2020 18:00;0;0;0;0;8,1;83;0,03;0,8;23;8,3;0,9
8/23/2020 20:00;0;0;0;0;7,9;104;0,04;0,8;24;8,1;0,7
8/23/2020 22:00;0;0;0;0;7,9;84;0,04;0,8;43;8,9;0,9
8/24/2020 0:00;0,97;607;657;0,1;8;97;0,03;0,9;26;8,6;0,8
8/24/2020 2:00;0;0;0;0;7,7;104;0,03;0,9;34;8,6;0,8
8/24/2020 4:00;0;0;0;0;7,9;97;0,03;1,1;58;9,5;0,9
8/24/2020 6:00;0;No events found,;0;0;7,9;99;0,03;0,8;43;8,9;0,9
8/24/2020 8:00;1,12;580;564;0,1;7,7;109;0,04;1,19;44;8,8;0,8
8/24/2020 10:00;0;0;0;0;7,6;102;0,04;0,88;36;8,4;1
8/24/2020 12:00;0;0;0;0;7,7;107;0,04;1,2;56;9;0,9
8/24/2020 14:00;0;0;0;0;7,8;105;0,03;0,89;47;8,3;1,2
8/24/2020 16:00;1,27;565;540,1;0,1;7,7;100;0,04;1,4;46;8,4;0,8
8/24/2020 18:00;0;0;0;0;7,7;106;0,04;0,8;41;8,4;0,9
8/24/2020 20:00;0;0;0;0;7,9;92;0,04;0,8;58;8,8;0,9
8/24/2020 22:00;0;0;0;0;7,7;114;0,04;0,8;48;8,3;0,8
8/25/2020 0:00;0,86;573;540;0,1;8,3;151;0,03;0,9;47;8,5;0,9
8/25/2020 2:00;0;0;0;0;7,4;122;0,03;1,2;64;9,9;1,1
8/25/2020 4:00;0;0;0;0;7,6;109;0,03;1,2;62;8,8;0,9
8/25/2020 6:00;0;No events found,;0;0;7,8;99;0,03;0,8;46;8,4;0,9
8/25/2020 8:00;1,11;565;547;0;7,6;106;0,03;0,89;43;7,8;0,9
8/25/2020 10:00;0;0;0;0;0;0;0,03;0,9;61;9,1;0,9
8/25/2020 12:00;0;0;0;0;7,9;116;0,03;0,89;74;9,6;0,9
8/25/2020 14:00;0;0;0;0;7,4;102;0,03;0,86;83;7,8;0,8
8/25/2020 16:00;1,23;566;650;0,1;7,1;95;0,04;0,8;57;7,9;0,9
8/25/2020 18:00;0;0;0;0;7,5;85;0,04;0,8;105;7,8;0,9
8/25/2020 20:00;0;0;0;0;7,3;109;0,03;0,8;52;7,3;0,8
8/25/2020 22:00;0;0;0;0;7,6;110;0,04;0,8;76;7,6;0,9
8/26/2020 0:00;0,84;571;589;0;7,4;113;0,02;0,8;64;8,4;0,9
8/26/2020 2:00;0;0;0;0;8;91;0,03;0,8;82;9,9;1
8/26/2020 4:00;0;0;0;0;8,1;98;0,03;0,8;43;7,8;0,9
8/26/2020 6:00;0;No events found,;0;0;8,1;104;0,03;0,8;44;8,3;0,9
8/26/2020 8:00;0,92;583;576;0,1;7,8;121;0,03;0,82;47;9;0,9
8/26/2020 10:00;0;0;0;0;8;135;0,03;0,82;69;11;1,4
8/26/2020 12:00;0;0;0;0;7,1;129;0,03;0,86;76;7,9;0,8
8/26/2020 14:00;0;0;0;0;6,7;124;0,03;0,83;80;7,3;1
8/26/2020 16:00;0,89;583;602;0,1;6,8;109;0,03;1,2;87;7,4;0,9
8/26/2020 18:00;0;0;0;0;8;94;0,03;0,8;66;8;0,9
8/26/2020 20:00;0;0;0;0;8,5;122;0,03;0,8;43;8,1;0,9
8/26/2020 22:00;0;0;0;0;8,3;175;0,03;0,9;61;8,6;0,8
8/27/2020 0:00;1,1;605;342,1;0,1;8,3;218;0,04;0,8;100;9,6;1
8/27/2020 2:00;0;0;0;0;7,8;247;0,04;0,8;134;9,9;1,1
8/27/2020 4:00;0;0;0;0;7,8;263;0,03;0,8;160;9,8;1
8/27/2020 6:00;0;No events found,;0;0;7,7;246;0,04;1,7;164;9,9;1
8/27/2020 8:00;1;584;794;0,1;8,2;262;0,04;2;166;9,9;1,1
8/27/2020 10:00;0;0;0;0;7,7;297;0,03;2,73;138;7,8;1
8/27/2020 12:00;0;0;0;0;7,7;302;0,03;2,64;178;11;1,2
8/27/2020 14:00;0;0;0;0;7,8;172;0,04;2,6;171;9,9;1,1
8/27/2020 16:00;0,85;597;697;0,1;9,1;171;0,04;0,8;125;9,9;1,1
8/27/2020 18:00;0;0;0;0;8,1;196;0,04;1,2;85;11;1,2
8/27/2020 20:00;0;0;0;0;8,1;232;0,04;2,5;85;12;1,4
8/27/2020 22:00;0;0;0;0;8,1;273;0,03;1,8;130;11;1,2
8/28/2020 0:00;1,29;613;300;0,1;8,1;323;0,04;1,6;150;12;1,5
8/28/2020 2:00;0;0;0;0;8;346;0,04;0,8;196;12;1,3
8/28/2020 4:00;0;0;0;0;7,9;367;0,05;1,7;222;12;1,3
8/28/2020 6:00;0;No events found,;0;0;7,6;242;0,03;1,4;237;12;1,3
8/28/2020 8:00;1,43;616;505;0,1;7,6;175;0,04;2,6;163;11;1,1
8/28/2020 10:00;0;0;0;0;7,6;99;0,04;2;90;9,9;1,1
8/28/2020 12:00;0;0;0;0;7,5;105;0,04;2,1;88;9,9;1
8/28/2020 14:00;0;0;0;0;0;0;0;0;0;0;0
8/28/2020 16:00;0,75;635;563;0;7,7;103;0,03;0,8;42;9,1;1
